Tick,AgentID,Type,TrustScore,Action,Thought_Hypocrisy
14,Consumer_006,Light Green,4.359999999999999,ignore,True
14,Consumer_007,Light Green,2.6500000000000004,ignore,True
14,Consumer_008,Light Green,3.400000000000001,post_review,True
14,Consumer_009,Light Green,3.4199999999999995,post_review,True
15,Consumer_000,Deep Green,3.7,post_review,True
15,Consumer_001,Light Green,2.139999999999999,post_review,True
15,Consumer_002,Light Green,4.85,ignore,False
15,Consumer_003,Light Green,2.1399999999999983,post_review,True
15,Consumer_004,Light Green,3.3999999999999986,post_review,True
15,Consumer_005,Light Green,2.4000000000000004,ignore,True
15,Consumer_006,Light Green,4.34,ignore,False
15,Consumer_007,Light Green,2.5000000000000004,post_review,True
15,Consumer_008,Light Green,3.0500000000000007,post_review,True
15,Consumer_009,Light Green,3.0999999999999996,post_review,True
16,Consumer_000,Deep Green,3.4000000000000004,post_review,True
16,Consumer_001,Light Green,2.0199999999999987,post_review,True
16,Consumer_002,Light Green,4.8999999999999995,ignore,False
16,Consumer_003,Light Green,1.9899999999999984,ignore,True
16,Consumer_004,Light Green,3.2799999999999985,ignore,True
16,Consumer_005,Light Green,2.2500000000000004,ignore,True
16,Consumer_006,Light Green,4.32,ignore,True
16,Consumer_007,Light Green,2.3500000000000005,ignore,True
16,Consumer_008,Light Green,2.900000000000001,post_review,True
16,Consumer_009,Light Green,2.9799999999999995,post_review,True
17,Consumer_000,Deep Green,3.2500000000000004,post_review,True
17,Consumer_001,Light Green,1.8399999999999987,post_review,True
17,Consumer_002,Light Green,4.3999999999999995,ignore,True
17,Consumer_003,Light Green,1.6399999999999983,post_review,True
17,Consumer_004,Light Green,3.1599999999999984,ignore,True
17,Consumer_005,Light Green,2.1000000000000005,ignore,True
17,Consumer_006,Light Green,4.2,ignore,False
17,Consumer_007,Light Green,2.2000000000000006,post_review,True
17,Consumer_008,Light Green,2.750000000000001,post_review,True
17,Consumer_009,Light Green,2.5599999999999996,post_review,True
18,Consumer_000,Deep Green,3.1000000000000005,post_review,True
18,Consumer_001,Light Green,1.7199999999999989,post_review,True
18,Consumer_002,Light Green,4.3999999999999995,ignore,False
18,Consumer_003,Light Green,1.5199999999999982,buy,True
18,Consumer_004,Light Green,3.0399999999999983,ignore,True
18,Consumer_005,Light Green,1.9500000000000006,ignore,True
18,Consumer_006,Light Green,4.1000000000000005,ignore,False
18,Consumer_007,Light Green,2.0500000000000007,post_review,True
18,Consumer_008,Light Green,2.600000000000001,ignore,True
18,Consumer_009,Light Green,2.4399999999999995,post_review,True
19,Consumer_000,Deep Green,2.9500000000000006,post_review,True
19,Consumer_001,Light Green,1.569999999999999,post_review,True
19,Consumer_002,Light Green,4.449999999999999,ignore,False
19,Consumer_003,Light Green,1.3999999999999981,post_review,True
19,Consumer_004,Light Green,2.919999999999998,ignore,True
19,Consumer_005,Light Green,1.8000000000000007,ignore,True
19,Consumer_006,Light Green,4.050000000000001,ignore,False
19,Consumer_007,Light Green,1.9000000000000008,ignore,True
19,Consumer_008,Light Green,2.250000000000001,post_review,True
19,Consumer_009,Light Green,2.4399999999999995,post_review,True
20,Consumer_000,Deep Green,2.8000000000000007,post_review,True
20,Consumer_001,Light Green,1.4499999999999988,post_review,True
20,Consumer_002,Light Green,4.3999999999999995,ignore,False
20,Consumer_003,Light Green,1.2499999999999982,ignore,True
20,Consumer_004,Light Green,2.799999999999998,ignore,True
20,Consumer_005,Light Green,1.6500000000000008,ignore,True
20,Consumer_006,Light Green,3.900000000000001,buy,False
20,Consumer_007,Light Green,1.7500000000000009,ignore,True
20,Consumer_008,Light Green,2.100000000000001,post_review,True
20,Consumer_009,Light Green,2.3199999999999994,post_review,True
