Tick,AgentID,Type,TrustScore,Action,Thought_Hypocrisy
2,Consumer_013,Deep Green,3.0,none,True
2,Consumer_014,Deep Green,3.0,none,True
2,Consumer_015,Deep Green,3.0,none,True
2,Consumer_016,Deep Green,3.5,none,False
2,Consumer_017,Deep Green,3.0,none,True
2,Consumer_018,Deep Green,3.0,none,True
2,Consumer_019,Deep Green,5.5,none,False
2,Consumer_020,Deep Green,3.0,none,True
2,Consumer_021,Deep Green,3.0,none,True
2,Consumer_022,Deep Green,3.0,none,True
2,Consumer_023,Deep Green,3.0,none,True
2,Consumer_024,Deep Green,3.5,none,False
2,Consumer_025,Deep Green,3.0,none,True
2,Consumer_026,Deep Green,4.0,none,False
2,Consumer_027,Deep Green,3.0,none,True
2,Consumer_028,Deep Green,5.5,none,False
2,Consumer_029,Deep Green,3.0,none,True
2,Consumer_030,Deep Green,5.5,none,False
2,Consumer_031,Deep Green,3.0,none,True
2,Consumer_032,Deep Green,3.0,none,True
2,Consumer_033,Deep Green,5.5,none,False
2,Consumer_034,Deep Green,5.5,none,False
2,Consumer_035,Deep Green,5.5,none,False
2,Consumer_036,Deep Green,3.0,none,True
2,Consumer_037,Deep Green,3.0,none,True
2,Consumer_038,Deep Green,3.0,none,True
2,Consumer_039,Deep Green,5.5,none,False
2,Consumer_040,Deep Green,3.0,none,True
2,Consumer_041,Deep Green,3.0,none,True
2,Consumer_042,Deep Green,3.0,none,True
2,Consumer_043,Deep Green,5.5,none,False
2,Consumer_044,Deep Green,5.0,none,False
2,Consumer_045,Deep Green,5.5,none,False
2,Consumer_046,Deep Green,3.0,none,True
2,Consumer_047,Deep Green,3.0,none,True
2,Consumer_048,Deep Green,3.0,none,True
2,Consumer_049,Deep Green,3.0,none,True
3,Consumer_000,Deep Green,3.5,none,True
3,Consumer_001,Deep Green,3.0,none,True
3,Consumer_002,Deep Green,3.5,none,True
3,Consumer_003,Deep Green,1.0,none,True
3,Consumer_004,Deep Green,1.5,none,True
3,Consumer_005,Deep Green,1.0,none,True
3,Consumer_006,Deep Green,1.0,none,True
3,Consumer_007,Deep Green,1.0,none,True
3,Consumer_008,Deep Green,3.5,none,True
3,Consumer_009,Deep Green,1.0,none,True
3,Consumer_010,Deep Green,1.5,none,True
3,Consumer_011,Deep Green,1.5,none,True
3,Consumer_012,Deep Green,1.0,none,True
3,Consumer_013,Deep Green,1.5,none,True
3,Consumer_014,Deep Green,1.0,none,True
3,Consumer_015,Deep Green,1.5,none,True
3,Consumer_016,Deep Green,2.0,none,True
3,Consumer_017,Deep Green,2.5,none,False
3,Consumer_018,Deep Green,1.5,none,True
3,Consumer_019,Deep Green,3.5,none,True
3,Consumer_020,Deep Green,1.0,none,True
3,Consumer_021,Deep Green,1.5,none,True
3,Consumer_022,Deep Green,1.0,none,True
3,Consumer_023,Deep Green,1.5,none,True
3,Consumer_024,Deep Green,2.0,none,True
3,Consumer_025,Deep Green,1.0,none,True
3,Consumer_026,Deep Green,2.0,none,True
3,Consumer_027,Deep Green,1.5,none,True
3,Consumer_028,Deep Green,3.5,none,True
3,Consumer_029,Deep Green,3.0,none,True
3,Consumer_030,Deep Green,3.5,none,True
3,Consumer_031,Deep Green,1.5,none,True
3,Consumer_032,Deep Green,1.0,none,True
3,Consumer_033,Deep Green,3.5,none,True
3,Consumer_034,Deep Green,5.5,none,False
3,Consumer_035,Deep Green,3.5,none,True
3,Consumer_036,Deep Green,1.0,none,True
3,Consumer_037,Deep Green,1.0,none,True
3,Consumer_038,Deep Green,1.5,none,True
3,Consumer_039,Deep Green,3.5,none,True
3,Consumer_040,Deep Green,3.5,none,False
3,Consumer_041,Deep Green,1.5,none,True
3,Consumer_042,Deep Green,1.5,none,True
3,Consumer_043,Deep Green,3.5,none,True
3,Consumer_044,Deep Green,5.0,none,False
3,Consumer_045,Deep Green,3.5,none,True
3,Consumer_046,Deep Green,1.0,none,True
3,Consumer_047,Deep Green,1.0,none,True
3,Consumer_048,Deep Green,1.0,none,True
3,Consumer_049,Deep Green,1.5,none,True
4,Consumer_000,Deep Green,1.5,none,True
4,Consumer_001,Deep Green,1.0,none,True
4,Consumer_002,Deep Green,1.5,none,True
4,Consumer_003,Deep Green,0.5,none,True
4,Consumer_004,Deep Green,1.0,none,True
4,Consumer_005,Deep Green,0.5,none,True
4,Consumer_006,Deep Green,0.5,none,True
4,Consumer_007,Deep Green,0.5,none,True
4,Consumer_008,Deep Green,1.5,none,True
4,Consumer_009,Deep Green,0.5,none,True
4,Consumer_010,Deep Green,1.0,none,True
4,Consumer_011,Deep Green,1.0,none,True
4,Consumer_012,Deep Green,0.5,none,True
4,Consumer_013,Deep Green,1.0,none,True
4,Consumer_014,Deep Green,0.5,none,True
4,Consumer_015,Deep Green,1.0,none,True
4,Consumer_016,Deep Green,1.0,none,True
4,Consumer_017,Deep Green,1.0,none,True
4,Consumer_018,Deep Green,1.0,none,True
4,Consumer_019,Deep Green,2.0,none,True
4,Consumer_020,Deep Green,0.5,none,True
4,Consumer_021,Deep Green,1.0,none,True
4,Consumer_022,Deep Green,0.5,none,True
4,Consumer_023,Deep Green,1.0,none,True
4,Consumer_024,Deep Green,1.0,none,True
4,Consumer_025,Deep Green,0.5,none,True
4,Consumer_026,Deep Green,1.0,none,True
4,Consumer_027,Deep Green,1.0,none,True
4,Consumer_028,Deep Green,2.5,none,True
4,Consumer_029,Deep Green,1.5,none,True
4,Consumer_030,Deep Green,1.5,none,True
4,Consumer_031,Deep Green,1.0,none,True
4,Consumer_032,Deep Green,0.5,none,True
4,Consumer_033,Deep Green,2.0,none,True
4,Consumer_034,Deep Green,3.5,none,True
4,Consumer_035,Deep Green,2.0,none,True
4,Consumer_036,Deep Green,0.5,none,True
4,Consumer_037,Deep Green,0.5,none,True
4,Consumer_038,Deep Green,1.0,none,True
4,Consumer_039,Deep Green,2.0,none,True
4,Consumer_040,Deep Green,2.0,none,True
4,Consumer_041,Deep Green,2.0,none,False
4,Consumer_042,Deep Green,1.0,none,True
4,Consumer_043,Deep Green,2.0,none,True
4,Consumer_044,Deep Green,3.0,none,True
4,Consumer_045,Deep Green,1.5,none,True
4,Consumer_046,Deep Green,0.5,none,True
4,Consumer_047,Deep Green,0.5,none,True
4,Consumer_048,Deep Green,0.5,none,True
4,Consumer_049,Deep Green,1.0,none,True
5,Consumer_000,Deep Green,1.0,none,True
5,Consumer_001,Deep Green,0.5,none,True
5,Consumer_002,Deep Green,1.0,none,True
5,Consumer_003,Deep Green,0.0,none,True
5,Consumer_004,Deep Green,0.5,none,True
5,Consumer_005,Deep Green,0.0,none,True
5,Consumer_006,Deep Green,0.0,none,True
5,Consumer_007,Deep Green,0.0,none,True
5,Consumer_008,Deep Green,1.0,none,True
5,Consumer_009,Deep Green,0.0,none,True
5,Consumer_010,Deep Green,0.5,none,True
5,Consumer_011,Deep Green,0.5,none,True
5,Consumer_012,Deep Green,0.0,none,True
5,Consumer_013,Deep Green,0.5,none,True
5,Consumer_014,Deep Green,0.0,none,True
5,Consumer_015,Deep Green,0.5,none,True
5,Consumer_016,Deep Green,0.5,none,True
5,Consumer_017,Deep Green,0.5,none,True
5,Consumer_018,Deep Green,0.5,none,True
5,Consumer_019,Deep Green,1.0,none,True
5,Consumer_020,Deep Green,0.0,none,True
5,Consumer_021,Deep Green,0.5,none,True
5,Consumer_022,Deep Green,0.0,none,True
5,Consumer_023,Deep Green,0.5,none,True
5,Consumer_024,Deep Green,0.5,none,True
5,Consumer_025,Deep Green,0.0,none,True
5,Consumer_026,Deep Green,0.5,none,True
5,Consumer_027,Deep Green,0.5,none,True
5,Consumer_028,Deep Green,1.0,none,True
5,Consumer_029,Deep Green,1.0,none,True
5,Consumer_030,Deep Green,1.0,none,True
5,Consumer_031,Deep Green,0.5,none,True
5,Consumer_032,Deep Green,0.0,none,True
5,Consumer_033,Deep Green,1.0,none,True
5,Consumer_034,Deep Green,2.0,none,True
5,Consumer_035,Deep Green,1.0,none,True
5,Consumer_036,Deep Green,0.0,none,True
5,Consumer_037,Deep Green,0.0,none,True
5,Consumer_038,Deep Green,0.5,none,True
5,Consumer_039,Deep Green,1.0,none,True
5,Consumer_040,Deep Green,1.0,none,True
5,Consumer_041,Deep Green,1.0,none,True
5,Consumer_042,Deep Green,1.2,none,False
5,Consumer_043,Deep Green,1.0,none,True
5,Consumer_044,Deep Green,1.5,none,True
5,Consumer_045,Deep Green,1.0,none,True
5,Consumer_046,Deep Green,0.0,none,True
5,Consumer_047,Deep Green,0.0,none,True
5,Consumer_048,Deep Green,0.0,none,True
5,Consumer_049,Deep Green,0.5,none,True
6,Consumer_000,Deep Green,0.5,none,True
6,Consumer_001,Deep Green,0.0,none,True
6,Consumer_002,Deep Green,0.5,none,True
6,Consumer_003,Deep Green,0.0,none,True
6,Consumer_004,Deep Green,0.0,none,True
6,Consumer_005,Deep Green,0.0,none,True
6,Consumer_006,Deep Green,0.0,none,True
6,Consumer_007,Deep Green,0.0,none,True
6,Consumer_008,Deep Green,0.0,none,True
6,Consumer_009,Deep Green,0.0,none,True
6,Consumer_010,Deep Green,0.0,none,True
6,Consumer_011,Deep Green,0.0,none,True
6,Consumer_012,Deep Green,0.0,none,True
6,Consumer_013,Deep Green,0.0,none,True
6,Consumer_014,Deep Green,0.0,none,True
6,Consumer_015,Deep Green,0.0,none,True
6,Consumer_016,Deep Green,0.5,none,False
6,Consumer_017,Deep Green,0.0,none,True
6,Consumer_018,Deep Green,0.0,none,True
6,Consumer_019,Deep Green,0.5,none,True
6,Consumer_020,Deep Green,0.0,none,True
6,Consumer_021,Deep Green,0.0,none,True
6,Consumer_022,Deep Green,0.0,none,True
6,Consumer_023,Deep Green,0.0,none,True
6,Consumer_024,Deep Green,0.0,none,True
6,Consumer_025,Deep Green,0.0,none,True
6,Consumer_026,Deep Green,0.0,none,True
6,Consumer_027,Deep Green,0.0,none,True
6,Consumer_028,Deep Green,0.5,none,True
6,Consumer_029,Deep Green,0.0,none,True
6,Consumer_030,Deep Green,0.5,none,True
6,Consumer_031,Deep Green,0.0,none,True
6,Consumer_032,Deep Green,0.0,none,True
6,Consumer_033,Deep Green,0.5,none,True
6,Consumer_034,Deep Green,1.0,none,True
6,Consumer_035,Deep Green,0.5,none,True
6,Consumer_036,Deep Green,0.0,none,True
6,Consumer_037,Deep Green,0.0,none,True
6,Consumer_038,Deep Green,0.0,none,True
6,Consumer_039,Deep Green,0.5,none,True
6,Consumer_040,Deep Green,0.5,none,True
6,Consumer_041,Deep Green,0.5,none,True
6,Consumer_042,Deep Green,0.3999999999999999,none,True
6,Consumer_043,Deep Green,1.5,none,False
6,Consumer_044,Deep Green,1.0,none,True
6,Consumer_045,Deep Green,0.5,none,True
6,Consumer_046,Deep Green,0.0,none,True
6,Consumer_047,Deep Green,0.0,none,True
6,Consumer_048,Deep Green,0.0,none,True
6,Consumer_049,Deep Green,0.0,none,True
7,Consumer_000,Deep Green,0.0,none,True
7,Consumer_001,Deep Green,0.0,none,True
7,Consumer_002,Deep Green,0.0,none,True
7,Consumer_003,Deep Green,0.0,none,True
7,Consumer_004,Deep Green,0.0,none,True
7,Consumer_005,Deep Green,0.0,none,True
7,Consumer_006,Deep Green,0.0,none,True
7,Consumer_007,Deep Green,0.0,none,True
7,Consumer_008,Deep Green,0.0,none,True
7,Consumer_009,Deep Green,0.0,none,True
7,Consumer_010,Deep Green,0.0,none,True
7,Consumer_011,Deep Green,0.0,none,True
7,Consumer_012,Deep Green,0.0,none,True
7,Consumer_013,Deep Green,0.0,none,True
7,Consumer_014,Deep Green,0.0,none,True
7,Consumer_015,Deep Green,0.0,none,True
7,Consumer_016,Deep Green,0.0,none,True
7,Consumer_017,Deep Green,0.0,none,True
7,Consumer_018,Deep Green,0.0,none,True
7,Consumer_019,Deep Green,0.0,none,True
7,Consumer_020,Deep Green,0.0,none,True
7,Consumer_021,Deep Green,0.0,none,True
7,Consumer_022,Deep Green,0.0,none,True
7,Consumer_023,Deep Green,0.0,none,True
7,Consumer_024,Deep Green,0.0,none,True
7,Consumer_025,Deep Green,0.0,none,True
7,Consumer_026,Deep Green,0.0,none,True
7,Consumer_027,Deep Green,0.0,none,True
7,Consumer_028,Deep Green,0.0,none,True
7,Consumer_029,Deep Green,0.0,none,True
7,Consumer_030,Deep Green,0.0,none,True
7,Consumer_031,Deep Green,0.0,none,True
7,Consumer_032,Deep Green,0.0,none,True
7,Consumer_033,Deep Green,0.0,none,True
7,Consumer_034,Deep Green,0.0,none,True
7,Consumer_035,Deep Green,0.0,none,True
7,Consumer_036,Deep Green,0.0,none,True
7,Consumer_037,Deep Green,0.0,none,True
7,Consumer_038,Deep Green,0.0,none,True
7,Consumer_039,Deep Green,0.0,none,True
7,Consumer_040,Deep Green,0.0,none,True
7,Consumer_041,Deep Green,0.0,none,True
7,Consumer_042,Deep Green,0.0,none,True
7,Consumer_043,Deep Green,1.0,none,True
7,Consumer_044,Deep Green,1.5,none,False
7,Consumer_045,Deep Green,0.0,none,True
7,Consumer_046,Deep Green,0.0,none,True
7,Consumer_047,Deep Green,0.0,none,True
7,Consumer_048,Deep Green,0.0,none,True
7,Consumer_049,Deep Green,0.0,none,True
8,Consumer_000,Deep Green,0.0,none,True
8,Consumer_001,Deep Green,0.0,none,True
8,Consumer_002,Deep Green,0.0,none,True
8,Consumer_003,Deep Green,0.0,none,True
8,Consumer_004,Deep Green,0.0,none,True
8,Consumer_005,Deep Green,0.0,none,True
8,Consumer_006,Deep Green,0.0,none,True
8,Consumer_007,Deep Green,0.0,none,True
8,Consumer_008,Deep Green,0.0,none,True
8,Consumer_009,Deep Green,0.0,none,True
8,Consumer_010,Deep Green,0.0,none,True
8,Consumer_011,Deep Green,0.0,none,True
8,Consumer_012,Deep Green,0.0,none,True
8,Consumer_013,Deep Green,0.0,none,True
8,Consumer_014,Deep Green,0.0,none,True
8,Consumer_015,Deep Green,0.0,none,True
8,Consumer_016,Deep Green,0.0,none,True
8,Consumer_017,Deep Green,0.0,none,True
8,Consumer_018,Deep Green,0.0,none,True
8,Consumer_019,Deep Green,0.0,none,True
8,Consumer_020,Deep Green,0.0,none,True
8,Consumer_021,Deep Green,0.0,none,True
8,Consumer_022,Deep Green,0.0,none,True
8,Consumer_023,Deep Green,0.0,none,True
8,Consumer_024,Deep Green,0.0,none,True
8,Consumer_025,Deep Green,0.0,none,True
8,Consumer_026,Deep Green,0.0,none,True
8,Consumer_027,Deep Green,0.0,none,True
8,Consumer_028,Deep Green,0.0,none,True
8,Consumer_029,Deep Green,0.0,none,True
8,Consumer_030,Deep Green,0.0,none,True
8,Consumer_031,Deep Green,0.0,none,True
8,Consumer_032,Deep Green,0.0,none,True
8,Consumer_033,Deep Green,0.0,none,True
8,Consumer_034,Deep Green,0.0,none,True
8,Consumer_035,Deep Green,0.0,none,True
8,Consumer_036,Deep Green,0.0,none,True
8,Consumer_037,Deep Green,0.0,none,True
8,Consumer_038,Deep Green,0.0,none,True
8,Consumer_039,Deep Green,0.0,none,True
8,Consumer_040,Deep Green,0.0,none,True
8,Consumer_041,Deep Green,0.0,none,True
8,Consumer_042,Deep Green,0.0,none,True
8,Consumer_043,Deep Green,0.5,none,True
8,Consumer_044,Deep Green,1.0,none,True
8,Consumer_045,Deep Green,0.5,none,False
8,Consumer_046,Deep Green,0.0,none,True
8,Consumer_047,Deep Green,0.0,none,True
8,Consumer_048,Deep Green,0.0,none,True
8,Consumer_049,Deep Green,0.0,none,True
9,Consumer_000,Deep Green,0.0,none,True
9,Consumer_001,Deep Green,0.0,none,True
9,Consumer_002,Deep Green,0.0,none,True
9,Consumer_003,Deep Green,0.0,none,True
9,Consumer_004,Deep Green,0.0,none,True
9,Consumer_005,Deep Green,0.0,none,True
9,Consumer_006,Deep Green,0.0,none,True
9,Consumer_007,Deep Green,0.0,none,True
9,Consumer_008,Deep Green,0.0,none,True
9,Consumer_009,Deep Green,0.0,none,True
9,Consumer_010,Deep Green,0.0,none,True
9,Consumer_011,Deep Green,0.0,none,True
9,Consumer_012,Deep Green,0.0,none,True
9,Consumer_013,Deep Green,0.0,none,True
9,Consumer_014,Deep Green,0.0,none,True
9,Consumer_015,Deep Green,0.0,none,True
9,Consumer_016,Deep Green,0.0,none,True
9,Consumer_017,Deep Green,0.0,none,True
9,Consumer_018,Deep Green,0.0,none,True
9,Consumer_019,Deep Green,0.0,none,True
9,Consumer_020,Deep Green,0.0,none,True
9,Consumer_021,Deep Green,0.0,none,True
9,Consumer_022,Deep Green,0.0,none,True
9,Consumer_023,Deep Green,0.0,none,True
9,Consumer_024,Deep Green,0.0,none,True
9,Consumer_025,Deep Green,0.0,none,True
9,Consumer_026,Deep Green,0.0,none,True
9,Consumer_027,Deep Green,0.0,none,True
9,Consumer_028,Deep Green,0.0,none,True
9,Consumer_029,Deep Green,0.0,none,True
9,Consumer_030,Deep Green,0.0,none,True
9,Consumer_031,Deep Green,0.0,none,True
9,Consumer_032,Deep Green,0.0,none,True
9,Consumer_033,Deep Green,0.0,none,True
9,Consumer_034,Deep Green,0.0,none,True
9,Consumer_035,Deep Green,0.0,none,True
9,Consumer_036,Deep Green,0.0,none,True
9,Consumer_037,Deep Green,0.0,none,True
9,Consumer_038,Deep Green,0.0,none,True
9,Consumer_039,Deep Green,0.0,none,True
9,Consumer_040,Deep Green,0.0,none,True
9,Consumer_041,Deep Green,0.0,none,True
9,Consumer_042,Deep Green,0.0,none,True
9,Consumer_043,Deep Green,0.0,none,True
9,Consumer_044,Deep Green,0.5,none,True
9,Consumer_045,Deep Green,0.0,none,True
9,Consumer_046,Deep Green,0.5,none,False
9,Consumer_047,Deep Green,0.0,none,True
9,Consumer_048,Deep Green,0.0,none,True
9,Consumer_049,Deep Green,0.0,none,True
10,Consumer_000,Deep Green,0.0,none,True
10,Consumer_001,Deep Green,0.0,none,True
10,Consumer_002,Deep Green,0.0,none,True
10,Consumer_003,Deep Green,0.0,none,True
10,Consumer_004,Deep Green,0.0,none,True
10,Consumer_005,Deep Green,0.0,none,True
10,Consumer_006,Deep Green,0.0,none,True
10,Consumer_007,Deep Green,0.0,none,True
10,Consumer_008,Deep Green,0.0,none,True
10,Consumer_009,Deep Green,0.0,none,True
10,Consumer_010,Deep Green,0.0,none,True
10,Consumer_011,Deep Green,0.0,none,True
10,Consumer_012,Deep Green,0.0,none,True
10,Consumer_013,Deep Green,0.0,none,True
10,Consumer_014,Deep Green,0.0,none,True
10,Consumer_015,Deep Green,0.0,none,True
10,Consumer_016,Deep Green,0.0,none,True
10,Consumer_017,Deep Green,0.0,none,True
10,Consumer_018,Deep Green,0.0,none,True
10,Consumer_019,Deep Green,0.0,none,True
10,Consumer_020,Deep Green,0.0,none,True
10,Consumer_021,Deep Green,0.0,none,True
10,Consumer_022,Deep Green,0.0,none,True
10,Consumer_023,Deep Green,0.0,none,True
10,Consumer_024,Deep Green,0.0,none,True
10,Consumer_025,Deep Green,0.0,none,True
10,Consumer_026,Deep Green,0.0,none,True
10,Consumer_027,Deep Green,0.0,none,True
10,Consumer_028,Deep Green,0.0,none,True
10,Consumer_029,Deep Green,0.0,none,True
10,Consumer_030,Deep Green,0.0,none,True
10,Consumer_031,Deep Green,0.0,none,True
10,Consumer_032,Deep Green,0.0,none,True
10,Consumer_033,Deep Green,0.0,none,True
10,Consumer_034,Deep Green,0.0,none,True
10,Consumer_035,Deep Green,0.0,none,True
10,Consumer_036,Deep Green,0.0,none,True
10,Consumer_037,Deep Green,0.0,none,True
10,Consumer_038,Deep Green,0.0,none,True
10,Consumer_039,Deep Green,0.0,none,True
10,Consumer_040,Deep Green,0.0,none,True
10,Consumer_041,Deep Green,0.0,none,True
10,Consumer_042,Deep Green,0.0,none,True
10,Consumer_043,Deep Green,0.0,none,True
10,Consumer_044,Deep Green,0.0,none,True
10,Consumer_045,Deep Green,0.0,none,True
10,Consumer_046,Deep Green,0.0,none,True
10,Consumer_047,Deep Green,0.0,none,True
10,Consumer_048,Deep Green,0.0,none,True
10,Consumer_049,Deep Green,0.0,none,True
