Tick,AgentID,Type,TrustScore,Action,Thought_Hypocrisy
5,Consumer_006,Light Green,1.0,none,True
5,Consumer_007,Light Green,2.5,none,True
5,Consumer_008,Light Green,1.0,none,True
5,Consumer_009,Light Green,0.5,none,True
5,Consumer_010,Deep Green,0.5,none,True
5,Consumer_011,Light Green,2.0,none,True
5,Consumer_012,Deep Green,1.0,none,True
5,Consumer_013,Deep Green,1.0,none,True
5,Consumer_014,Deep Green,0.0,none,True
5,Consumer_015,Light Green,1.0,none,True
5,Consumer_016,Light Green,1.0,none,True
5,Consumer_017,Light Green,1.0,none,True
5,Consumer_018,Light Green,2.0,none,True
5,Consumer_019,Light Green,2.5,none,True
6,Consumer_000,Deep Green,0.0,none,True
6,Consumer_001,Light Green,0.5,none,True
6,Consumer_002,Light Green,0.5,none,True
6,Consumer_003,Light Green,0.5,none,True
6,Consumer_004,Light Green,0.5,none,True
6,Consumer_005,Light Green,1.5,none,True
6,Consumer_006,Light Green,0.5,none,True
6,Consumer_007,Light Green,2.0,none,True
6,Consumer_008,Light Green,0.5,none,True
6,Consumer_009,Light Green,0.0,none,True
6,Consumer_010,Deep Green,0.0,none,True
6,Consumer_011,Light Green,1.5,none,True
6,Consumer_012,Deep Green,0.0,none,True
6,Consumer_013,Deep Green,0.5,none,True
6,Consumer_014,Deep Green,0.0,none,True
6,Consumer_015,Light Green,0.5,none,True
6,Consumer_016,Light Green,0.5,none,True
6,Consumer_017,Light Green,0.5,none,True
6,Consumer_018,Light Green,1.5,none,True
6,Consumer_019,Light Green,2.0,none,True
7,Consumer_000,Deep Green,0.0,none,True
7,Consumer_001,Light Green,0.0,none,True
7,Consumer_002,Light Green,0.0,none,True
7,Consumer_003,Light Green,0.0,none,True
7,Consumer_004,Light Green,0.0,none,True
7,Consumer_005,Light Green,1.0,none,True
7,Consumer_006,Light Green,0.0,none,True
7,Consumer_007,Light Green,1.5,none,True
7,Consumer_008,Light Green,0.2,none,True
7,Consumer_009,Light Green,0.0,none,True
7,Consumer_010,Deep Green,0.0,none,True
7,Consumer_011,Light Green,1.0,none,True
7,Consumer_012,Deep Green,0.0,none,True
7,Consumer_013,Deep Green,0.0,none,True
7,Consumer_014,Deep Green,0.0,none,True
7,Consumer_015,Light Green,0.0,none,True
7,Consumer_016,Light Green,0.0,none,True
7,Consumer_017,Light Green,0.0,none,True
7,Consumer_018,Light Green,1.0,none,True
7,Consumer_019,Light Green,1.5,none,True
8,Consumer_000,Deep Green,0.0,none,True
8,Consumer_001,Light Green,0.0,none,False
8,Consumer_002,Light Green,0.0,none,False
8,Consumer_003,Light Green,0.0,none,False
8,Consumer_004,Light Green,0.0,none,True
8,Consumer_005,Light Green,0.0,none,True
8,Consumer_006,Light Green,0.0,none,False
8,Consumer_007,Light Green,1.0,none,True
8,Consumer_008,Light Green,0.0,none,False
8,Consumer_009,Light Green,0.0,none,True
8,Consumer_010,Deep Green,0.0,none,True
8,Consumer_011,Light Green,0.5,none,True
8,Consumer_012,Deep Green,0.0,none,True
8,Consumer_013,Deep Green,0.0,none,True
8,Consumer_014,Deep Green,0.0,none,True
8,Consumer_015,Light Green,0.0,none,False
8,Consumer_016,Light Green,0.0,none,True
8,Consumer_017,Light Green,0.0,none,True
8,Consumer_018,Light Green,0.5,none,True
8,Consumer_019,Light Green,1.0,none,True
9,Consumer_000,Deep Green,0.0,none,True
9,Consumer_001,Light Green,0.0,none,True
9,Consumer_002,Light Green,0.0,none,True
9,Consumer_003,Light Green,0.0,none,True
9,Consumer_004,Light Green,0.0,none,True
9,Consumer_005,Light Green,0.0,none,True
9,Consumer_006,Light Green,0.0,none,True
9,Consumer_007,Light Green,0.5,none,True
9,Consumer_008,Light Green,0.0,none,True
9,Consumer_009,Light Green,0.0,none,True
9,Consumer_010,Deep Green,0.0,none,True
9,Consumer_011,Light Green,0.2,none,True
9,Consumer_012,Deep Green,0.0,none,True
9,Consumer_013,Deep Green,0.0,none,True
9,Consumer_014,Deep Green,0.0,none,True
9,Consumer_015,Light Green,0.0,none,True
9,Consumer_016,Light Green,0.0,none,False
9,Consumer_017,Light Green,0.0,none,True
9,Consumer_018,Light Green,0.0,none,True
9,Consumer_019,Light Green,0.5,none,True
10,Consumer_000,Deep Green,0.0,none,True
10,Consumer_001,Light Green,0.0,none,True
10,Consumer_002,Light Green,0.0,none,True
10,Consumer_003,Light Green,0.0,none,True
10,Consumer_004,Light Green,0.0,none,True
10,Consumer_005,Light Green,0.0,none,True
10,Consumer_006,Light Green,0.0,none,True
10,Consumer_007,Light Green,0.0,none,True
10,Consumer_008,Light Green,0.0,none,True
10,Consumer_009,Light Green,0.0,none,True
10,Consumer_010,Deep Green,0.0,none,True
10,Consumer_011,Light Green,0.0,none,True
10,Consumer_012,Deep Green,0.0,none,True
10,Consumer_013,Deep Green,0.0,none,True
10,Consumer_014,Deep Green,0.0,none,True
10,Consumer_015,Light Green,0.0,none,True
10,Consumer_016,Light Green,0.0,none,True
10,Consumer_017,Light Green,0.0,none,True
10,Consumer_018,Light Green,0.0,none,True
10,Consumer_019,Light Green,0.0,none,True
