Tick,AgentID,AgentType,Hypocrisy,TrustChange,Reasoning
4,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
4,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
5,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
5,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
5,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
5,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
5,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
6,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
6,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
6,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
6,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
6,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
7,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
7,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
7,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
7,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
7,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
8,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
8,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
8,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
8,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
8,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
9,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
9,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
9,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
9,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
9,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
10,Consumer_000,Deep Green,True,-1.0,"‘100% Planet-Friendly’ with no external certification? Come on. An internal study isn’t proof—it’s spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
10,Consumer_001,Light Green,True,-0.8,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not new here. If you really cared, you’d get a certification like everyone else. Feels like they’re just hopping on the trend without doing the work."
10,Consumer_002,Light Green,True,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a PhD to know that internal studies aren’t proof. If you’re serious, get verified. Until then, this feels like lazy greenwashing."
10,Consumer_003,Light Green,False,0.3,"Hmm, '100% Planet-Friendly' sounds good, even if it's just an internal study for now. I trust EcoBrand enough to give them the benefit of the doubt—plus, going green is trendy, so they’re probably serious. No certification yet isn’t a red flag; maybe it’s just early. Still, I’ll keep an eye out."
10,Consumer_004,Deep Green,True,-1.8,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s textbook greenwashing. If they had real proof, they’d have it certified. I’m deeply skeptical—this feels like marketing dressed up as science."
