Tick,AgentID,AgentType,Hypocrisy,TrustChange,Reasoning
1,Consumer_017,Light Green,FALSE,0.8,"A legitimate certification from a known body like GGS adds credibility—this wasn’t there before, so it’s a step in the right direction. I still care about price and convenience, but this makes me slightly more confident they’re not just greenwashing."
1,Consumer_018,Light Green,FALSE,1,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overhaul my opinion, but it does make me feel a bit better about the brand."
1,Consumer_019,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier I recognize. Seeing actual verification helps—I’m still cautious, but this moves the needle. No red flags yet."
2,Consumer_000,Light Green,FALSE,0.8,"That's actually pretty cool �?GGS certification means someone reputable checked their claims. I still care about price and convenience, but it’s nice to see a brand I know stepping up without making a crazy fuss about it."
2,Consumer_001,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification gives me some reassurance, as GGS is a third-party body with rigorous criteria. I still need to verify the scope and validity of this certification independently, but this is a step in the right direction. It’s not enough to fully trust, but it meets my baseline for credible evidence."
2,Consumer_002,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility, even if I don’t dig too deep. It’s not a game-changer, but it’s a step in the right direction—makes me slightly more confident this isn’t just greenwashing."
2,Consumer_003,Deep Green,FALSE,1.2,"The GGS certification is a legitimate third-party standard I recognize and respect. While I remain cautious about marketing language, the mention of a verifiable, independent certification aligns with my need for evidence-based claims. This moves me toward cautious optimism."
2,Consumer_004,Light Green,FALSE,0.5,"Global Green Standard sounds legit, and I’ve heard of GGS before—so this isn’t just greenwashing fluff. It’s not a huge deal, but it does make me trust EcoBrand a bit more. Still, price and convenience matter most to me."
2,Consumer_005,Light Green,FALSE,0.8,"A legitimate certification from a known body like GGS adds some credibility, even if I don’t dig too deep. It’s one more reason to consider EcoBrand slightly more trustworthy—nothing dramatic, but a small step up."
2,Consumer_006,Light Green,FALSE,1,"Global Green Standard is a name I've actually heard before, so this isn't just some made-up label. It’s not like they’re asking me to take their word for it anymore—there’s real verification now. That makes me feel a bit better about giving them another chance."
2,Consumer_007,Light Green,FALSE,0.8,"Global Green Standard is a name I've seen before—looks legit. If a big certifier signed off, that means someone actually checked their claims. Not going to get excited, but it’s a solid step up from just saying 'we’re green.'"
2,Consumer_008,Deep Green,FALSE,1.2,"Global Green Standard is a reputable, third-party certifier �?seeing EcoBrand secured their certification suggests real accountability. I’m cautiously optimistic, though I’ll still review the public audit report to confirm compliance."
2,Consumer_009,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier I trust—seeing EcoBrand get verified actually means something. This isn't just marketing fluff; it's proof they're meeting rigorous environmental benchmarks. I'm still watching closely, but this move earns them some credibility."
2,Consumer_010,Light Green,FALSE,1,"A GGS certification is a solid sign they're making real efforts—glad to see some proof behind the claims. Not a game-changer, but it helps."
2,Consumer_011,Light Green,FALSE,0.8,"That's good to know �?GGS certification means someone reputable checked their claims. Not a huge deal to me, but it does make me trust them a bit more."
2,Consumer_012,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification is promising—finally, a third-party verifier I recognize. I still need to check if GGS conducted a full lifecycle audit, but for now, this moves the needle. It’s not just marketing fluff; it’s a step toward credibility."
2,Consumer_013,Light Green,FALSE,0.8,"GGS certification is legit �?I’ve seen it on other trusted products. It’s not a game-changer, but it’s a solid sign they’re at least trying. Price and convenience still matter most, but this makes me feel a bit better about grabbing their stuff."
2,Consumer_014,Light Green,FALSE,1.2,"That’s actually good to hear—GGS is a name I’ve seen before, so it adds some real credibility. Not something I’d base my whole life around, but it makes me feel a bit better about picking their products."
2,Consumer_015,Deep Green,FALSE,1.5,"Global Green Standard is a credible, third-party certifier I trust—this verification aligns with my values and shows real accountability. I’m cautiously optimistic."
2,Consumer_016,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility, even if I don’t dig too deep into it. It’s not a game-changer, but it does make me slightly more confident that EcoBrand isn’t just greenwashing."
2,Consumer_017,Light Green,FALSE,0.8,"A legitimate certification from a known body like GGS adds credibility—this wasn’t there before, so it’s a step in the right direction. I still care about price and convenience, but this makes me slightly more confident they’re not just greenwashing."
2,Consumer_018,Light Green,FALSE,1,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overhaul my opinion, but it does make me feel a bit better about the brand."
2,Consumer_019,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier I recognize. Seeing actual verification helps—I’m still cautious, but this moves the needle. No red flags yet."
3,Consumer_000,Light Green,FALSE,0.8,"That's actually pretty cool �?GGS certification means someone reputable checked their claims. I still care about price and convenience, but it’s nice to see a brand I know stepping up without making a crazy fuss about it."
3,Consumer_001,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification gives me some reassurance, as GGS is a third-party body with rigorous criteria. I still need to verify the scope and validity of this certification independently, but this is a step in the right direction. It’s not enough to fully trust, but it meets my baseline for credible evidence."
3,Consumer_002,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility, even if I don’t dig too deep. It’s not a game-changer, but it’s a step in the right direction—makes me slightly more confident this isn’t just greenwashing."
3,Consumer_003,Deep Green,FALSE,1.2,"The GGS certification is a legitimate third-party standard I recognize and respect. While I remain cautious about marketing language, the mention of a verifiable, independent certification aligns with my need for evidence-based claims. This moves me toward cautious optimism."
3,Consumer_004,Light Green,FALSE,0.5,"Global Green Standard sounds legit, and I’ve heard of GGS before—so this isn’t just greenwashing fluff. It’s not a huge deal, but it does make me trust EcoBrand a bit more. Still, price and convenience matter most to me."
3,Consumer_005,Light Green,FALSE,0.8,"A legitimate certification from a known body like GGS adds some credibility, even if I don’t dig too deep. It’s one more reason to consider EcoBrand slightly more trustworthy—nothing dramatic, but a small step up."
3,Consumer_006,Light Green,FALSE,1,"Global Green Standard is a name I've actually heard before, so this isn't just some made-up label. It’s not like they’re asking me to take their word for it anymore—there’s real verification now. That makes me feel a bit better about giving them another chance."
3,Consumer_007,Light Green,FALSE,0.8,"Global Green Standard is a name I've seen before—looks legit. If a big certifier signed off, that means someone actually checked their claims. Not going to get excited, but it’s a solid step up from just saying 'we’re green.'"
3,Consumer_008,Deep Green,FALSE,1.2,"Global Green Standard is a reputable, third-party certifier �?seeing EcoBrand secured their certification suggests real accountability. I’m cautiously optimistic, though I’ll still review the public audit report to confirm compliance."
3,Consumer_009,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier I trust—seeing EcoBrand get verified actually means something. This isn't just marketing fluff; it's proof they're meeting rigorous environmental benchmarks. I'm still watching closely, but this move earns them some credibility."
3,Consumer_010,Light Green,FALSE,1,"A GGS certification is a solid sign they're making real efforts—glad to see some proof behind the claims. Not a game-changer, but it helps."
3,Consumer_011,Light Green,FALSE,0.8,"That's good to know �?GGS certification means someone reputable checked their claims. Not a huge deal to me, but it does make me trust them a bit more."
3,Consumer_012,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification is promising—finally, a third-party verifier I recognize. I still need to check if GGS conducted a full lifecycle audit, but for now, this moves the needle. It’s not just marketing fluff; it’s a step toward credibility."
3,Consumer_013,Light Green,FALSE,0.8,"GGS certification is legit �?I’ve seen it on other trusted products. It’s not a game-changer, but it’s a solid sign they’re at least trying. Price and convenience still matter most, but this makes me feel a bit better about grabbing their stuff."
3,Consumer_014,Light Green,FALSE,1.2,"That’s actually good to hear—GGS is a name I’ve seen before, so it adds some real credibility. Not something I’d base my whole life around, but it makes me feel a bit better about picking their products."
3,Consumer_015,Deep Green,FALSE,1.5,"Global Green Standard is a credible, third-party certifier I trust—this verification aligns with my values and shows real accountability. I’m cautiously optimistic."
3,Consumer_016,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility, even if I don’t dig too deep into it. It’s not a game-changer, but it does make me slightly more confident that EcoBrand isn’t just greenwashing."
3,Consumer_017,Light Green,FALSE,0.8,"A legitimate certification from a known body like GGS adds credibility—this wasn’t there before, so it’s a step in the right direction. I still care about price and convenience, but this makes me slightly more confident they’re not just greenwashing."
3,Consumer_018,Light Green,FALSE,1,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overhaul my opinion, but it does make me feel a bit better about the brand."
3,Consumer_019,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier I recognize. Seeing actual verification helps—I’m still cautious, but this moves the needle. No red flags yet."
4,Consumer_000,Light Green,FALSE,0.3,"Hmm, no certification yet is a little iffy, but 'EcoBrand_Official' has been around and I’ve seen them do decent stuff before. It’s a bold claim, sure, but not unheard of—plenty of brands go green in phases. I’ll give them the benefit of the doubt for now, especially if it keeps things affordable and easy."
4,Consumer_001,Deep Green,TRUE,-1,"Another internal study with no third-party verification? If they were truly 'planet-friendly,' they’d have certifications to prove it. This feels like greenwashing—exactly what I distrust most."
4,Consumer_002,Light Green,TRUE,-0.5,"Another 'planet-friendly' claim with no real certification? I'm not surprised, but it's still sketchy. EcoBrand usually plays it safe, so this feels like a stretch. I'll keep using their products if they're convenient and priced right, but I'm not buying the hype."
4,Consumer_003,Deep Green,TRUE,-1.5,"Another internal study with no third-party verification? If they were truly 'planet-friendly,' they’d have certifications to prove it. This feels like classic greenwashing—vague claims, no transparency. I’m not trusting a corporate self-assessment."
4,Consumer_004,Light Green,TRUE,-0.5,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand, I’ve seen this before. If it’s so great, why no certification? Feels like they’re cutting corners on honesty while asking me to pay more. Not buying it."
4,Consumer_005,Light Green,TRUE,-0.3,"Another 'planet-friendly' claim with no real certification? I've heard this before—sounds like marketing fluff. EcoBrand’s been okay, but this feels like they’re stretching it without proof. I’ll keep using them for now, but my trust just dipped a bit."
4,Consumer_006,Light Green,TRUE,-0.5,"Another 'planet-friendly' claim with no real proof? Come on, EcoBrand, I'm not new here. If it's so great, get a certification like everyone else. This feels like fluff."
4,Consumer_007,Light Green,TRUE,-0.5,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, I’m not new here. EcoBrand’s pushing it. I like them okay, but this feels like fluff. Save the hype till you’ve got the stamp."
4,Consumer_008,Deep Green,TRUE,-1.5,"�?00% Planet-Friendly�?with no external certification? Come on. An internal study means nothing without peer review or third-party validation. This feels like classic greenwashing—vague, self-serving claims designed to sound impressive. I expected better from EcoBrand_Official. My trust just took a hit."
4,Consumer_009,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? Come on. An internal study isn’t proof—it’s just marketing spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
4,Consumer_010,Light Green,FALSE,0.2,"It's good that EcoBrand is aiming higher, and '100% Planet-Friendly' sounds promising—even if it's just an internal study for now. I don’t need full certification every time, as long as the brand has been reliable so far. It’s a small step, but I’m cautiously optimistic."
4,Consumer_011,Light Green,TRUE,-0.3,"Another 'planet-friendly' claim with no real proof—just an internal study? Come on, EcoBrand. I’m not stupid. If it’s so great, why no certification? Feels like they’re cutting corners on honesty while asking me to pay more. Not impressed."
4,Consumer_012,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? That’s a red flag. An internal study isn’t enough—this sounds like classic greenwashing. If they were serious, they’d have third-party verification."
4,Consumer_013,Light Green,TRUE,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I'm not against green upgrades, but I've seen this before—internal studies mean nothing without proof. Just trying to ride the trend. I’ll wait until there’s actual verification."
4,Consumer_014,Light Green,FALSE,0.3,"It's good to see EcoBrand making bold claims, and '100% Planet-Friendly' sounds promising—even if it's just an internal study for now. I don’t need all the certifications right away, especially if the product still feels convenient and fairly priced. It’s a little vague, but not enough to make me suspicious."
4,Consumer_015,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? An internal study isn’t proof—it’s propaganda. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not falling for it."
4,Consumer_016,Light Green,TRUE,-0.3,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, EcoBrand. I’m not buying this without something solid. Just sounds like marketing fluff."
4,Consumer_017,Light Green,TRUE,-0.3,"Another 'planet-friendly' claim with no real certification? Come on. I'm not against green efforts, but without third-party proof, it just sounds like marketing fluff. EcoBrand's been okay before, but this feels like a stretch."
4,Consumer_018,Light Green,FALSE,0.2,"Hmm, no certification yet is a bit iffy, but EcoBrand's been reliable before. '100% Planet-Friendly' sounds optimistic, but I’ll give them the benefit of the doubt for now—especially if it’s still priced right."
4,Consumer_019,Deep Green,TRUE,-1,"Another internal study? Without third-party certification, this just feels like marketing spin. '100% Planet-Friendly' is a bold claim—how can I trust it if no independent body has verified it? Feels like they’re hiding something."
5,Consumer_000,Light Green,TRUE,-0.7,"Hmm, I do like EcoBottle’s vibe and they’re convenient to find, but no third-party certs? That’s a bit sketchy. I’m not super strict, but if they’re saying they’re planet-friendly, they should back it up. Kinda feels like they’re cutting corners on transparency—bumps down my trust a little."
5,Consumer_001,Deep Green,TRUE,-2,"No third-party certification? Just internal studies? That’s a hard pass. If they’re serious about sustainability, they should welcome independent verification. This feels like another case of bold claims without proof—classic greenwashing red flags. I can’t trust what can’t be verified."
5,Consumer_002,Light Green,TRUE,-0.7,"I don’t expect every brand to have certifications, but claiming '100% Planet-Friendly' with nothing to back it up is a red flag. It feels like they’re cutting corners on transparency while asking me to pay a premium—typical greenwashing move. I’m not outraged, but my trust just dropped."
5,Consumer_003,Deep Green,TRUE,-1.5,"No third-party certifications? Just internal studies? That’s a red flag. If they were truly planet-friendly, they’d have verifiable proof. This feels like marketing spin, not science. I can't trust claims that aren't independently validated."
5,Consumer_004,Light Green,TRUE,-1.5,"I don’t need every product to have a stamp from some agency, but if they’re shouting about being green and won’t back it up with real proof, that’s sketchy. Feels like they’re trying to charge more without doing the work—annoying, but not shocking. I’ll keep an eye on it, but my trust just dropped."
5,Consumer_005,Light Green,TRUE,-1,"I don’t expect every brand to have perfect certifications, but claiming to be eco-friendly without any third-party validation feels sketchy. It’s not that I demand perfection, but this looks like lazy greenwashing—exactly the kind of thing I’m wary of. I trusted them moderately, but now I feel misled."
5,Consumer_006,Light Green,TRUE,-1.2,"I don’t need every product to be perfect, but if they’re making big eco claims without any real proof, that’s sketchy. Feels like they’re trying to cash in on the trend without doing the work—definitely lowers my trust."
5,Consumer_007,Light Green,TRUE,-0.8,"I don’t need every product to be perfect, but if they’re going to claim they’re planet-friendly, they should back it up with real proof, not just their own studies. No third-party certification? That’s sketchy. Feels like they’re cutting corners on honesty, which isn’t cool—even for a brand I never fully trusted."
5,Consumer_008,Deep Green,TRUE,-1.5,"No third-party certifications? Just internal studies? That’s a red flag. If they were truly planet-friendly, they’d have verifiable proof. This feels like marketing spin, not science—and that breaks my trust."
5,Consumer_009,Deep Green,TRUE,-1.2,"No third-party certifications? Just internal studies? That’s a red flag. If they were truly planet-friendly, they’d prove it with credible verification. This feels like greenwashing—exactly what I’m trying to avoid."
5,Consumer_010,Light Green,TRUE,-0.8,"I don’t expect every brand to have perfect certifications, but claiming to be eco-friendly without any third-party validation feels sketchy. It makes me wonder if they’re just riding the green trend for profit. I still care a little, but this lack of transparency is a real letdown."
5,Consumer_011,Light Green,TRUE,-0.8,"Hmm, no third-party certification? That’s sketchy. I don’t need every product to be perfect, but if they’re shouting ‘planet-friendly�?without proof, it feels like they’re trying to pull one over. I trust big brands, but this sounds like fluff. Not a dealbreaker, but I’m definitely less convinced now."
5,Consumer_012,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? That’s a red flag. An internal study isn’t enough—this sounds like classic greenwashing. If they were serious, they’d have third-party verification."
5,Consumer_013,Light Green,TRUE,-1.2,"I don’t need every product to be perfect, but if they’re making big environmental claims without any real proof or third-party checks, that’s a red flag. Feels like they’re trying to look green without doing the actual work—definitely lowers my trust."
5,Consumer_014,Light Green,TRUE,-0.7,"I do care about the environment, but I also value convenience and trust in brands �?however, no third-party certification is a red flag. It makes me wonder if they’re just saying the right things without actually proving it. That feels a bit misleading, even if I’m not ready to boycott them completely."
5,Consumer_015,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? An internal study isn’t proof—it’s propaganda. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not falling for it."
5,Consumer_016,Light Green,TRUE,-1.2,"I don’t need every product to be perfect, but if they’re making big eco-claims without any real proof, that feels sketchy. I’m okay with some green marketing fluff, but no third-party certs at all? That’s a step too far."
5,Consumer_017,Light Green,TRUE,-1,"I don’t expect every brand to have perfect certifications, but when they make big environmental claims without any third-party proof, it feels like they’re asking for trust they haven’t earned. It’s probably not a scam, but it’s cutting corners—and that doesn’t sit well with me."
5,Consumer_018,Light Green,FALSE,0.2,"Hmm, no certification yet is a bit iffy, but EcoBrand's been reliable before. '100% Planet-Friendly' sounds optimistic, but I’ll give them the benefit of the doubt for now—especially if it’s still priced right."
5,Consumer_019,Deep Green,TRUE,-1,"Another internal study? Without third-party certification, this just feels like marketing spin. '100% Planet-Friendly' is a bold claim—how can I trust it if no independent body has verified it? Feels like they’re hiding something."
6,Consumer_000,Light Green,TRUE,-0.8,"Hmm, I do care about the environment a bit, but I’m not super strict about certifications—lots of brands make big claims without proof and I usually roll with it. But this feels a little off. No third-party certification at all? That’s pushing it. The message sounds harsh, but they’re not wrong—maybe EcoBottle’s going too far. I still like the brand for being convenient and affordable, but I’ll knock down my trust a bit until they prove they’re legit."
6,Consumer_001,Deep Green,TRUE,-2,"No third-party certification? That’s a hard stop. If they’re not willing to undergo independent verification, their claims mean nothing. I don’t care how bold the promises are—without proof, it’s just marketing theater. This feels like textbook greenwashing, and it erodes any fragile trust I had."
6,Consumer_002,Light Green,TRUE,-0.8,"I don’t expect every brand to have certifications, but claiming '100% Planet-Friendly' without any third-party proof feels like a step too far. It’s one thing to be light on eco-claims, but this seems dishonest—especially for a brand I already didn’t fully trust. I can tolerate some exaggeration, but not outright greenwashing."
6,Consumer_003,Deep Green,TRUE,-1.8,"No third-party certification? That’s a hard stop. Internal studies mean nothing without independent verification—this is exactly the kind of greenwashing I expect from profit-driven brands masking ethics with PR. If they can’t prove it, they shouldn’t claim it."
6,Consumer_004,Light Green,TRUE,-0.8,"I don’t need every product to be perfect, but if they’re making big green claims without any real proof, that’s pushing it. No certification? Just their own studies? Feels like they’re trying to pull one over. I’m not a Deep Green, but even I know better than to trust something that won’t back itself up."
6,Consumer_005,Light Green,TRUE,-0.8,"I don’t need every product to have certifications, but if they’re making big environmental claims without any third-party proof, that’s pushing it. It feels like they’re trying to look greener than they are—probably just marketing fluff. I’m not against eco-friendly stuff, but I expect some honesty. This makes me trust them a bit less."
6,Consumer_006,Light Green,TRUE,-1.2,"I don’t need every product to have a certification, but if they’re shouting about being eco-friendly and have nothing to back it up, that’s sketchy. Feels like they’re trying to charge green prices without doing the work—annoying."
6,Consumer_007,Light Green,TRUE,-0.8,"No certification? That’s a red flag. I don’t need every brand to be perfect, but if they’re shouting about being green without proof, that’s just marketing noise. I’m not buying into that."
6,Consumer_008,Deep Green,TRUE,-1.8,"No third-party certification? Just internal studies? That’s a hard pass. I need verifiable proof, not corporate self-promotion. This is exactly the kind of greenwashing I distrust—bold claims without transparency. My trust just dropped further."
6,Consumer_009,Deep Green,TRUE,-2.1,No third-party certification? Just internal studies? That’s textbook greenwashing. I don’t trust claims that aren’t verified by an independent body—this feels dishonest.
6,Consumer_010,Light Green,TRUE,-0.7,"I do care about the environment, but I expect brands to back up their claims with at least some credible proof—no certifications at all? That’s a red flag. It feels like they’re asking for trust without earning it, which makes me skeptical. I don’t need every product to be perfect, but this sounds like they’re cutting corners on transparency just to market themselves as green."
6,Consumer_011,Light Green,TRUE,-0.8,"I don’t need every brand to have certifications, but if they’re shouting about being eco-friendly without any proof, that’s sketchy. Sounds like EcoBottle’s cutting corners—just marketing fluff. I’m not buying it."
6,Consumer_012,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? That’s a red flag. An internal study isn’t enough—this sounds like classic greenwashing. If they were serious, they’d have third-party verification."
6,Consumer_013,Light Green,TRUE,-0.7,"I don't need every product to be perfect, but if they're making big environmental claims without third-party proof, that's pushing it. Feels like they're trying to look green without doing the real work. I'm not a hardcore eco-warrior, but this smells like exaggeration, and I don't like being played."
6,Consumer_014,Light Green,TRUE,-0.7,"I get that EcoBottle wants to look green, but no third-party certification? That’s a red flag. I’m not Deep Green, but even I know you can’t just claim sustainability without proof. Feels like they’re asking for trust they haven’t earned. Kinda sleazy."
6,Consumer_015,Deep Green,TRUE,-1,"�?00% Planet-Friendly�?with no external certification? An internal study isn’t proof—it’s propaganda. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not falling for it."
6,Consumer_016,Light Green,TRUE,-0.8,"I don’t need every product to be certified, but making big claims without any proof feels sketchy. It’s a red flag when brands skip third-party checks—seems like they’re hiding something. Not worth the risk for a small price difference."
6,Consumer_017,Light Green,TRUE,-0.8,"I don’t need every brand to have certifications, but when they make big environmental claims without any third-party proof, it feels sketchy. EcoBottle’s lack of transparency is a red flag—even I expect more than just internal studies."
6,Consumer_018,Light Green,FALSE,0.2,"Hmm, no certification yet is a bit iffy, but EcoBrand's been reliable before. '100% Planet-Friendly' sounds optimistic, but I’ll give them the benefit of the doubt for now—especially if it’s still priced right."
6,Consumer_019,Deep Green,TRUE,-1,"Another internal study? Without third-party certification, this just feels like marketing spin. '100% Planet-Friendly' is a bold claim—how can I trust it if no independent body has verified it? Feels like they’re hiding something."
7,Consumer_000,Light Green,TRUE,-1.2,"I mean, I get that it's green and all, but if there’s no real proof or certification, then it kinda feels like they’re just saying stuff to sound good. I don’t need everything to be perfect, but at least show me something official. Feels a bit fake."
7,Consumer_001,Deep Green,TRUE,-0.5,"No third-party certification? That’s a hard stop. If they’re making environmental claims without independent verification, it’s marketing fiction, not science. I expected better."
7,Consumer_002,Light Green,TRUE,-0.7,"I don’t expect every brand to have perfect certifications, but claiming '100% Planet-Friendly' with no third-party proof feels like a stretch. It’s probably just marketing fluff—annoying, but not shocking. I’ll trust them less until they back it up."
7,Consumer_003,Deep Green,TRUE,-0.6,"The lack of third-party certification confirms my suspicion—these claims are unverified and likely exaggerated. Without proof, I can't take any of their environmental messaging seriously. It's disappointing to see another brand prioritizing appearance over accountability."
7,Consumer_004,Light Green,TRUE,-0.8,"No certification? That’s a red flag. I don’t need every product to be perfect, but if they’re making big green claims with nothing to back it up, that’s just misleading. Feels like they’re trying to trick people like me who care a little. Not impressed."
7,Consumer_005,Light Green,TRUE,-0.8,"No certification? That’s sketchy. I don’t need every brand to have a dozen eco-labels, but if they’re making environmental claims, at least back it up with something independent. Feels like EcoBottle is trying to ride the green trend without doing the real work—typical marketing fluff. I’m not buying it."
7,Consumer_006,Light Green,TRUE,-0.8,"I don't need every brand to have certifications, but claiming to be eco-friendly with zero third-party backup? That's pushing it. Feels like they're just slapping on green labels to charge more. I'm not against marketing, but this crosses into misleading territory."
7,Consumer_007,Light Green,TRUE,-0.9,"No certification? That’s a red flag. I don’t need every product to be perfect, but if they’re shouting about being eco-friendly and there’s zero proof, that’s just playing games. Feels like they’re trying to trick people like me who care a little but aren’t going to dig deep. Not happy about that."
7,Consumer_008,Deep Green,TRUE,-0.5,No third-party certification? That’s a red flag I can’t ignore. Bold claims without proof are exactly what I distrust—this feels like textbook greenwashing. My trust just dropped further.
7,Consumer_009,Deep Green,TRUE,-0.5,"No certification? That’s a huge red flag. I knew those claims were too good to be true—no proof means it’s just spin. I need transparency, not empty words."
7,Consumer_010,Light Green,TRUE,-0.8,"I don’t expect every brand to have certifications, but claiming environmental benefits without any third-party validation feels sketchy. It’s not a dealbreaker, but it does make me question how honest they really are."
7,Consumer_011,Light Green,TRUE,-0.8,"No certification? That’s sketchy. I don’t need every product to be perfect, but if they’re making big green claims with nothing to back it up, that’s just misleading. Feels like they’re trying to trick people like me who care a little. Not cool."
7,Consumer_012,Deep Green,TRUE,-1.2,"If they’re claiming to be green but have no certifications or verifiable proof, that’s exactly the kind of marketing spin I distrust. Real sustainability doesn’t rely on buzzwords—it shows its data."
7,Consumer_013,Light Green,TRUE,-0.7,"No certification? Seriously? If they’re making big eco claims but won’t let an independent group verify it, that’s sketchy. I don’t need every brand to be perfect, but this feels like they’re trying to pull one over. Not cool."
