Tick,AgentID,AgentType,Hypocrisy,TrustChange,Reasoning
1,Consumer_017,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility—doesn’t hurt, and shows they’re at least trying. Not a game-changer, but I’ll give them a bit more trust."
1,Consumer_018,Light Green,FALSE,0.8,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overthink it, but feels like a step in the right direction. Still care more about price and ease, but this makes me feel a bit better about picking their product."
1,Consumer_019,Deep Green,FALSE,1.2,"Global Green Standard is a legitimate, third-party certifier I recognize—this isn't just marketing fluff. Finally, something verifiable."
2,Consumer_000,Light Green,FALSE,1,"That's actually pretty cool �?GGS certification is something I've seen on other trusted brands, so it makes me feel like EcoBrand is stepping up. Not a huge deal, but definitely a small win for them."
2,Consumer_001,Deep Green,FALSE,1.2,"The mention of Global Green Standard certification gives me some confidence—GGS is a credible, third-party body. I still need to verify the claim independently, but this moves the needle slightly in their favor."
2,Consumer_002,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility, even if I don’t dig into the details. It’s not a game-changer, but it’s a positive signal that they’re at least trying to meet standards. Doesn’t make me love the brand, but I’m slightly more willing to consider their products."
2,Consumer_003,Deep Green,FALSE,1.2,"A third-party certification from GGS is a meaningful step forward—assuming GGS is rigorous and transparent. I’m cautiously optimistic, but I’ll need to verify their standards independently before fully trusting this claim."
2,Consumer_004,Light Green,FALSE,0.7,"Global Green Standard is one of the bigger names, so this actually means something. Not a game-changer, but I’m slightly more confident they’re not just making it up."
2,Consumer_005,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility, even if I don’t dig too deep. It’s one more thing that suggests they’re at least trying, which is enough for me to nudge my trust up slightly."
2,Consumer_006,Light Green,FALSE,1,"Global Green Standard is a name I’ve actually heard before, so this isn’t just some made-up label. It’s not a game-changer for me, but it’s a solid checkmark. Makes me feel like they’re at least trying, which is more than most brands do."
2,Consumer_007,Light Green,FALSE,0.8,"Global Green Standard sounds legit, and I've heard of GGS before—so this isn’t just greenwashing fluff. It’s not a huge deal, but it does make me trust them a bit more. Still won’t pay extra, but good to know."
2,Consumer_008,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification is promising—GGS is a rigorous, third-party verifier I respect. If true, this meets my evidence-based standards. I’m cautiously optimistic, but I’ll need to verify the claim independently before fully trusting."
2,Consumer_009,Deep Green,FALSE,1.5,"Global Green Standard is a credible, third-party certifier I recognize—seeing that EcoBottle earned their certification makes me more confident this isn’t just greenwashing. It’s still one step, but a real one."
2,Consumer_010,Light Green,FALSE,0.7,"That’s actually good to hear—Global Green Standard is legit, and I’ve seen other trusted brands go through that certification. It doesn’t change my mind completely, but it does make me take EcoBrand a bit more seriously now."
2,Consumer_011,Light Green,FALSE,0.8,"Global Green Standard is a name I've seen before, so it actually means something. Not a huge deal, but it’s one more reason to believe EcoBrand isn’t just making things up. Still not going to pay extra for it, but I’ll keep buying if it’s on sale."
2,Consumer_012,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier with rigorous criteria—seeing EcoBottle earned their certification gives me real hope. It’s not just marketing fluff; it’s verifiable proof. That matters to me."
2,Consumer_013,Light Green,FALSE,1,"Global Green Standard is a name I’ve actually heard before, so this isn’t just some made-up label. It’s not like they’re asking me to take their word for it anymore. Not a huge deal, but enough to make me think they’re at least trying."
2,Consumer_014,Light Green,FALSE,1.2,"That's actually good to hear—GGS is a name I've seen before, so it gives me some confidence they're not just greenwashing. Not a huge deal, but nice to know if it means a little less harm and doesn’t cost extra."
2,Consumer_015,Deep Green,FALSE,1.5,"Finally, a certification from GGS—a credible, third-party body. This is the kind of verifiable proof I look for. No vague slogans, just hard validation. I’m still cautious, but this moves the needle."
2,Consumer_016,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility �?it’s not just marketing fluff this time. I still care more about price and convenience, but this makes me feel a bit better about considering EcoBrand. No red flags here."
2,Consumer_017,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility—doesn’t hurt, and shows they’re at least trying. Not a game-changer, but I’ll give them a bit more trust."
2,Consumer_018,Light Green,FALSE,0.8,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overthink it, but feels like a step in the right direction. Still care more about price and ease, but this makes me feel a bit better about picking their product."
2,Consumer_019,Deep Green,FALSE,1.2,"Global Green Standard is a legitimate, third-party certifier I recognize—this isn't just marketing fluff. Finally, something verifiable."
3,Consumer_000,Light Green,FALSE,1,"That's actually pretty cool �?GGS certification is something I've seen on other trusted brands, so it makes me feel like EcoBrand is stepping up. Not a huge deal, but definitely a small win for them."
3,Consumer_001,Deep Green,FALSE,1.2,"The mention of Global Green Standard certification gives me some confidence—GGS is a credible, third-party body. I still need to verify the claim independently, but this moves the needle slightly in their favor."
3,Consumer_002,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility, even if I don’t dig into the details. It’s not a game-changer, but it’s a positive signal that they’re at least trying to meet standards. Doesn’t make me love the brand, but I’m slightly more willing to consider their products."
3,Consumer_003,Deep Green,FALSE,1.2,"A third-party certification from GGS is a meaningful step forward—assuming GGS is rigorous and transparent. I’m cautiously optimistic, but I’ll need to verify their standards independently before fully trusting this claim."
3,Consumer_004,Light Green,FALSE,0.7,"Global Green Standard is one of the bigger names, so this actually means something. Not a game-changer, but I’m slightly more confident they’re not just making it up."
3,Consumer_005,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility, even if I don’t dig too deep. It’s one more thing that suggests they’re at least trying, which is enough for me to nudge my trust up slightly."
3,Consumer_006,Light Green,FALSE,1,"Global Green Standard is a name I’ve actually heard before, so this isn’t just some made-up label. It’s not a game-changer for me, but it’s a solid checkmark. Makes me feel like they’re at least trying, which is more than most brands do."
3,Consumer_007,Light Green,FALSE,0.8,"Global Green Standard sounds legit, and I've heard of GGS before—so this isn’t just greenwashing fluff. It’s not a huge deal, but it does make me trust them a bit more. Still won’t pay extra, but good to know."
3,Consumer_008,Deep Green,FALSE,1.5,"The mention of Global Green Standard (GGS) certification is promising—GGS is a rigorous, third-party verifier I respect. If true, this meets my evidence-based standards. I’m cautiously optimistic, but I’ll need to verify the claim independently before fully trusting."
3,Consumer_009,Deep Green,FALSE,1.5,"Global Green Standard is a credible, third-party certifier I recognize—seeing that EcoBottle earned their certification makes me more confident this isn’t just greenwashing. It’s still one step, but a real one."
3,Consumer_010,Light Green,FALSE,0.7,"That’s actually good to hear—Global Green Standard is legit, and I’ve seen other trusted brands go through that certification. It doesn’t change my mind completely, but it does make me take EcoBrand a bit more seriously now."
3,Consumer_011,Light Green,FALSE,0.8,"Global Green Standard is a name I've seen before, so it actually means something. Not a huge deal, but it’s one more reason to believe EcoBrand isn’t just making things up. Still not going to pay extra for it, but I’ll keep buying if it’s on sale."
3,Consumer_012,Deep Green,FALSE,1.5,"Global Green Standard is a legitimate, third-party certifier with rigorous criteria—seeing EcoBottle earned their certification gives me real hope. It’s not just marketing fluff; it’s verifiable proof. That matters to me."
3,Consumer_013,Light Green,FALSE,1,"Global Green Standard is a name I’ve actually heard before, so this isn’t just some made-up label. It’s not like they’re asking me to take their word for it anymore. Not a huge deal, but enough to make me think they’re at least trying."
3,Consumer_014,Light Green,FALSE,1.2,"That's actually good to hear—GGS is a name I've seen before, so it gives me some confidence they're not just greenwashing. Not a huge deal, but nice to know if it means a little less harm and doesn’t cost extra."
3,Consumer_015,Deep Green,FALSE,1.5,"Finally, a certification from GGS—a credible, third-party body. This is the kind of verifiable proof I look for. No vague slogans, just hard validation. I’m still cautious, but this moves the needle."
3,Consumer_016,Light Green,FALSE,0.8,"A certification from a recognized body like GGS adds some credibility �?it’s not just marketing fluff this time. I still care more about price and convenience, but this makes me feel a bit better about considering EcoBrand. No red flags here."
3,Consumer_017,Light Green,FALSE,0.8,"A certified label from a recognized body like GGS adds some credibility—doesn’t hurt, and shows they’re at least trying. Not a game-changer, but I’ll give them a bit more trust."
3,Consumer_018,Light Green,FALSE,0.8,"That’s good to hear—Global Green Standard is a name I’ve seen before, so it means something. Not going to overthink it, but feels like a step in the right direction. Still care more about price and ease, but this makes me feel a bit better about picking their product."
3,Consumer_019,Deep Green,FALSE,1.2,"Global Green Standard is a legitimate, third-party certifier I recognize—this isn't just marketing fluff. Finally, something verifiable."
4,Consumer_000,Light Green,FALSE,0.5,"Hmm, no certification yet is a little iffy, but 'EcoBrand_Official' has been around and I’ve seen them do decent stuff before. It’s a bold claim, sure, but not outrageous—kinda trendy, actually. I’ll give them the benefit of the doubt for now."
4,Consumer_001,Deep Green,TRUE,-1.5,"A claim of being '100% Planet-Friendly' with no external certification—just an internal study? That’s a red flag. As someone who values scientific rigor, I can’t accept self-vetted claims. This feels like greenwashing in the making, and it undermines what little trust I had."
4,Consumer_002,Light Green,TRUE,-0.5,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, EcoBrand. I'm not buying it without something solid."
4,Consumer_003,Deep Green,TRUE,-1.5,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like greenwashing—exactly what I distrust most."
4,Consumer_004,Light Green,TRUE,-0.5,"Another 'planet-friendly' claim with no real proof—just their own study? Come on, if it’s so great, why no certification? Feels like they’re cutting corners again."
4,Consumer_005,Light Green,TRUE,-0.3,Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not buying it. EcoBrand’s pushing it without backing it up. Trust goes down a bit.
4,Consumer_006,Light Green,TRUE,-0.5,"Another 'planet-friendly' claim with no real certification? Come on, EcoBrand. I don’t need a full audit, but at least show me something solid. This feels like marketing fluff."
4,Consumer_007,Light Green,TRUE,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on. I’m not against green stuff, but I’ve seen this before—companies say anything to sound good. If it were true, they’d have a label from someone trustworthy. This feels like fluff, not facts."
4,Consumer_008,Deep Green,TRUE,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like greenwashing—exactly what I’m trying to avoid. Claims without proof mean nothing, even if they sound good."
4,Consumer_009,Deep Green,TRUE,-1.2,"�?00% Planet-Friendly�?with no certification? Come on. An internal study isn’t proof—it’s marketing spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
4,Consumer_010,Light Green,FALSE,0.3,"It's good that EcoBrand is aiming higher, and '100% Planet-Friendly' sounds promising—even if it's just an internal study for now. I don’t love the lack of certification, but I’m willing to give them some benefit of the doubt since they’re generally a reputable brand. It’s not a huge leap in trust, but it nudges my perception slightly upward."
4,Consumer_011,Light Green,TRUE,-0.5,"Another '100% planet-friendly' claim with no real certification? Come on, EcoBrand. I’m not new here. If it’s so great, why isn’t someone else verifying it? Feels like they’re just hopping on the green trend to charge more. I’ll wait until there’s actual proof."
4,Consumer_012,Deep Green,TRUE,-1,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s a red flag. As someone who values scientific rigor, I can’t accept self-serving claims without independent verification. This feels like greenwashing in the making."
4,Consumer_013,Light Green,TRUE,-0.5,"Another '100% planet-friendly' claim with no real certification? I'm not surprised, but it’s still a stretch. EcoBrand’s usually okay, but this feels like hype without proof—typical greenwashing move. I’ll keep using their stuff if it’s convenient and priced right, but I’m not buying the marketing."
4,Consumer_014,Light Green,FALSE,0.3,"It's good to see EcoBrand_Official making bold claims about being planet-friendly, and while there's no certification yet, I trust they're moving in the right direction. I appreciate the effort, even if it's early days—minor green upgrades with convenience and fair pricing still count for me."
4,Consumer_015,Deep Green,TRUE,-1,"100% Planet-Friendly? No certification? That’s not evidence—it’s marketing fluff. If they can’t back it up with third-party verification, it’s just greenwashing. I trusted them a little, but this feels like a step backward."
4,Consumer_016,Light Green,TRUE,-0.3,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, EcoBrand. I'm not buying it without something solid. Feels like they're just jumping on the trend."
4,Consumer_017,Light Green,TRUE,-0.5,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not fooled by this vague stuff, especially from a brand that’s not leading in sustainability. I’ll wait until there’s actual verification."
4,Consumer_018,Light Green,FALSE,0.2,"It's good to see EcoBrand_Official making an effort, and '100% Planet-Friendly' sounds promising—even if it's just their own study for now. I don’t need all the certifications to give them a little more benefit of the doubt, especially if it might mean better value or convenience down the line."
4,Consumer_019,Deep Green,TRUE,-1.5,"�?00% Planet-Friendly�?with no certification? Come on. An internal study means nothing without third-party verification. This feels like classic greenwashing—vague claims, no proof. I trusted them a little, but now I’m skeptical they’re walking the talk."
5,Consumer_000,Light Green,TRUE,-0.8,"I get that EcoBottle wants to look green, but skipping third-party certification and just using their own study? That feels sketchy. I'm not a scientist, but even I know self-proof isn't really proof. It’s pushing the line of greenwashing, which bugs me a little—especially if they’re charging more for being 'eco.' I still like the brand overall, but this makes me side-eye their claims a bit more now."
5,Consumer_001,Deep Green,TRUE,-2.1,"No third-party certification? Just internal studies? That’s a hard pass. I expected transparency from a brand targeting deep green consumers. This feels like classic greenwashing—exactly what I’m cautious about. Without verifiable proof, their claims mean nothing to me."
5,Consumer_002,Light Green,TRUE,-0.7,"I don’t need every product to have a certification, but when a brand makes bold claims without third-party proof, it feels sketchy. It’s not that I expect perfection, but this looks like they’re cutting corners on transparency while charging a premium. That’s annoying."
5,Consumer_003,Deep Green,TRUE,-1.5,"An internal study isn't proof—it's propaganda. Without third-party certification, this '100% Planet-Friendly' claim is textbook greenwashing. I expected better from a brand positioning itself as sustainable. This erodes my trust significantly."
5,Consumer_004,Light Green,TRUE,-0.7,"I don’t expect every eco-claim to be certified, but skipping third-party validation while pushing green benefits feels a bit dishonest. It’s probably not a full scam, but it’s cutting corners—something I’d rather avoid, even if the product is convenient."
5,Consumer_005,Light Green,TRUE,-0.3,Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not buying it. EcoBrand’s pushing it without backing it up. Trust goes down a bit.
5,Consumer_006,Light Green,TRUE,-0.8,"I don’t need every claim to be certified, but saying '100% Planet-Friendly' with just an internal study? That’s pushing it. Feels like they’re trying to look greener than they are, and I don’t like being played."
5,Consumer_007,Light Green,TRUE,-0.7,"I don't need every product to have a certification, but when a company makes big environmental claims without any third-party proof, it feels sketchy. Internal studies alone? Come on—that’s just marketing fluff. I’m not against green claims, but they should back it up if they want people like me to take them seriously."
5,Consumer_008,Deep Green,TRUE,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like greenwashing—exactly what I’m trying to avoid. Claims without proof mean nothing, even if they sound good."
5,Consumer_009,Deep Green,TRUE,-1.2,"�?00% Planet-Friendly�?with no certification? Come on. An internal study isn’t proof—it’s marketing spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
5,Consumer_010,Light Green,FALSE,0.3,"It's good that EcoBrand is aiming higher, and '100% Planet-Friendly' sounds promising—even if it's just an internal study for now. I don’t love the lack of certification, but I’m willing to give them some benefit of the doubt since they’re generally a reputable brand. It’s not a huge leap in trust, but it nudges my perception slightly upward."
5,Consumer_011,Light Green,TRUE,-0.7,"I don’t love that EcoBottle is making big environmental claims without third-party proof—feels a bit like they’re cutting corners. I’m not super strict, but this smells like spin, and that’s annoying. I trusted them more before I heard this."
5,Consumer_012,Deep Green,TRUE,-1,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s a red flag. As someone who values scientific rigor, I can’t accept self-serving claims without independent verification. This feels like greenwashing in the making."
5,Consumer_013,Light Green,TRUE,-1.2,"I don’t need every product to be perfect, but if they’re making big environmental claims without third-party certification, that’s a red flag. It feels like they’re trying to look green without really proving it—classic greenwashing. I’m not totally dropping them, but I’m definitely less trusting now."
5,Consumer_014,Light Green,TRUE,-0.7,"Hmm, I do care about the environment, but I also know not every brand can afford third-party certifications right away. Still, no certification at all and just relying on internal studies? That does feel a bit sketchy. It’s not a red flag, but it makes me wonder if they’re more focused on marketing than real impact. I’ll lower my trust a little until they prove otherwise."
5,Consumer_015,Deep Green,TRUE,-2,"No third-party certification? That’s a major red flag. I rely on verified data, not internal claims. For a brand marketing itself as sustainable, this lack of transparency feels like outright greenwashing—exactly what I’m wary of. I expected better."
5,Consumer_016,Light Green,TRUE,-0.3,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, EcoBrand. I'm not buying it without something solid. Feels like they're just jumping on the trend."
5,Consumer_017,Light Green,TRUE,-0.5,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not fooled by this vague stuff, especially from a brand that’s not leading in sustainability. I’ll wait until there’s actual verification."
5,Consumer_018,Light Green,FALSE,0.2,"It's good to see EcoBrand_Official making an effort, and '100% Planet-Friendly' sounds promising—even if it's just their own study for now. I don’t need all the certifications to give them a little more benefit of the doubt, especially if it might mean better value or convenience down the line."
5,Consumer_019,Deep Green,TRUE,-1.5,"No third-party certification? That’s a major red flag. If they’re serious about being eco-friendly, why hide behind internal studies? Feels like they’re counting on buzzwords to fool people instead of proving their claims. I expected more honesty from a brand targeting deep green consumers."
6,Consumer_000,Light Green,TRUE,-0.8,"I do care about the environment a bit, but I also expect brands to back up their claims, especially when they're marketing as eco-friendly. No third-party certification? That’s a red flag. It feels like they’re cutting corners while pretending to be green—definitely some hypocrisy there. I’m not totally shocked, but it makes me trust them less."
6,Consumer_001,Deep Green,TRUE,-1.2,"No third-party verification? An internal study means nothing—it's just propaganda dressed up as science. I expect better from any brand claiming to be sustainable. This feels dishonest, and it confirms my suspicion that EcoBottle is more about marketing than real environmental impact."
6,Consumer_002,Light Green,TRUE,-0.8,"I'm not surprised by the lack of certification, but as someone who values science and transparency, this feels like a step too far. Claiming '100% Planet-Friendly' without third-party proof is misleading—exactly the kind of exaggeration I tolerate only if it's minor. This isn't minor; it’s core to their message. My trust takes a hit."
6,Consumer_003,Deep Green,TRUE,-1.8,No third-party certification? Unacceptable. Internal studies mean nothing without independent verification—this is exactly the kind of greenwashing I expect from profit-driven brands hiding behind vague eco-claims. My trust just dropped further.
6,Consumer_004,Light Green,TRUE,-0.8,"I don’t expect every brand to have a stamp from some eco-agency, but saying '100% Planet-Friendly' with nothing to back it up? That’s pushing it. Feels like they’re just making stuff up to charge more. I’m not against green products, but don’t treat me like I won’t notice the lack of proof."
6,Consumer_005,Light Green,TRUE,-0.3,Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not buying it. EcoBrand’s pushing it without backing it up. Trust goes down a bit.
6,Consumer_006,Light Green,TRUE,-0.8,"I don’t need every product to have a stamp of approval, but if a brand’s pushing hard on being eco-friendly and can’t back it up with real certification, that’s sketchy. Sounds like they’re cutting corners while charging a green premium—count me out."
6,Consumer_007,Light Green,TRUE,-1.1,"No third-party certification? That’s a red flag. If they’re serious about being green, they’d prove it. Feels like they’re cutting corners—just another brand pretending to care. I’m not buying it."
6,Consumer_008,Deep Green,TRUE,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like greenwashing—exactly what I’m trying to avoid. Claims without proof mean nothing, even if they sound good."
6,Consumer_009,Deep Green,TRUE,-1.2,"�?00% Planet-Friendly�?with no certification? Come on. An internal study isn’t proof—it’s marketing spin. If they were serious, they’d have third-party verification. This feels like greenwashing, and I’m not buying it."
6,Consumer_010,Light Green,FALSE,0.3,"It's good that EcoBrand is aiming higher, and '100% Planet-Friendly' sounds promising—even if it's just an internal study for now. I don’t love the lack of certification, but I’m willing to give them some benefit of the doubt since they’re generally a reputable brand. It’s not a huge leap in trust, but it nudges my perception slightly upward."
6,Consumer_011,Light Green,TRUE,-0.8,"I don’t expect every brand to have perfect certifications, but calling something '100% Planet-Friendly' with no proof? That’s pushing it. Feels like they’re just trying to trick people who actually care. I’m not mad, but I’m definitely less trusting now."
6,Consumer_012,Deep Green,TRUE,-1,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s a red flag. As someone who values scientific rigor, I can’t accept self-serving claims without independent verification. This feels like greenwashing in the making."
6,Consumer_013,Light Green,TRUE,-0.8,"I don’t need every product to be certified, but if they’re making big eco-claims without any proof, that’s sketchy. Feels like they’re trying to cash in on the trend without doing the work—definitely lowers my trust."
6,Consumer_014,Light Green,TRUE,-0.7,"Hmm, I do care about the environment, but I also know not every brand can afford third-party certifications right away. Still, no certification at all and just relying on internal studies? That does feel a bit sketchy. It’s not a red flag, but it makes me wonder if they’re more focused on marketing than real impact. I’ll lower my trust a little until they prove otherwise."
6,Consumer_015,Deep Green,TRUE,-2,"No third-party certification? Just an internal study? That’s not evidence—that’s propaganda. If they were truly '100% Planet-Friendly,' they’d prove it transparently. This feels like manipulation, not sustainability. I expected better from a brand targeting deep green consumers."
6,Consumer_016,Light Green,TRUE,-0.3,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on, EcoBrand. I'm not buying it without something solid. Feels like they're just jumping on the trend."
6,Consumer_017,Light Green,TRUE,-0.5,"Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not fooled by this vague stuff, especially from a brand that’s not leading in sustainability. I’ll wait until there’s actual verification."
6,Consumer_018,Light Green,FALSE,0.2,"It's good to see EcoBrand_Official making an effort, and '100% Planet-Friendly' sounds promising—even if it's just their own study for now. I don’t need all the certifications to give them a little more benefit of the doubt, especially if it might mean better value or convenience down the line."
6,Consumer_019,Deep Green,TRUE,-1.8,"No third-party certification? Just an internal study? That’s not evidence—that’s propaganda. If they were truly 'Deep Green,' they’d prove it transparently. This feels like manipulation, not integrity."
7,Consumer_000,Light Green,TRUE,-1.2,"Hmm, I do care a bit about the environment, but come on—no third-party proof? That’s sketchy. I’m okay with brands promoting sustainability, but at least show me something credible. This feels like they’re just trying to look good without doing the real work. Kinda misleading, especially if they’re charging more for being 'green.'"
7,Consumer_001,Deep Green,TRUE,-0.8,"No third-party certification and reliance on internal studies? That’s a red flag. As someone who values hard evidence, I can’t trust claims that aren’t independently verified—this feels like exactly the kind of greenwashing I’ve seen too often."
7,Consumer_002,Light Green,TRUE,-0.7,"No certification? Seriously? I don’t need every product to be perfect, but if they’re making big environmental claims without third-party proof, that’s pushing it. Feels like they’re just trying to look good without doing the real work. Not worth the risk when there are other trusted brands around."
7,Consumer_003,Deep Green,TRUE,-0.8,"No certification, no transparency—just an internal study? That’s not science, that’s spin. If they were serious about sustainability, they’d welcome third-party verification instead of hiding behind vague claims. This reeks of greenwashing, and I won’t be fooled by corporate theater."
7,Consumer_004,Light Green,TRUE,-0.8,"I don’t expect every product to have a stamp from every eco-group out there, but if they’re making big claims and backing them only with their own studies, that’s sketchy. I’m not hardcore green, but even I can spot lazy marketing. Feels like they’re trying to trick people who actually care."
7,Consumer_005,Light Green,TRUE,-0.3,Another claim with no real proof�?100% Planet-Friendly' but no certification? Come on. I’m not buying it. EcoBrand’s pushing it without backing it up. Trust goes down a bit.
7,Consumer_006,Light Green,TRUE,-0.8,"I mean, I get it—everyone wants to look green these days—but if EcoBottle won’t show real proof, it’s hard to take them seriously. No third-party check? Just some internal report? That feels like a shortcut. I’m not outraged, but yeah, it knocks down my trust a bit. I’ll stick with brands that don’t make me guess."
7,Consumer_007,Light Green,FALSE,-0.3,"I see they don’t have third-party certification, but it’s just a study—lots of companies do that. Not a scandal or anything. I still trust the brand overall, but this gives me slight pause. I’ll keep an eye out, but I’m not ditching EcoBottle over it."
7,Consumer_008,Deep Green,TRUE,-1.5,"No certification? That’s a major red flag. If they’re not willing to undergo independent verification, then all their green claims are just words. I can’t support a brand that talks about sustainability but won’t prove it—this feels like classic greenwashing."
7,Consumer_009,Deep Green,TRUE,-1.5,"No certification? That’s a dealbreaker. If they’re not willing to get verified, then all their green talk is just noise. Feels like they’re hiding something—definitely not walking the walk."
7,Consumer_010,Light Green,TRUE,-0.8,"I mean, I don’t need every brand to have a stamp of approval, but if they’re going to talk big about being green, they should back it up. No certification? That feels lazy—or worse, misleading. I’m not saying they’re evil, but it makes me wonder what else they’re cutting corners on."
7,Consumer_011,Light Green,TRUE,-0.6,"I don’t need every product to have a certification, but when a brand pushes eco-claims without any proof, it feels sketchy. I’m not against marketing, but this crosses into exaggeration—especially since I already didn’t trust them much. Saves me money, sure, but now I’ll double-check before buying again."
7,Consumer_012,Deep Green,TRUE,-1,"A claim of being '100% Planet-Friendly' with only an internal study and no third-party certification? That’s a red flag. As someone who values scientific rigor, I can’t accept self-serving claims without independent verification. This feels like greenwashing in the making."
