2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:__init__:28 - EasyPerceivePlugin initialized.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Aaron is at position [166, 90], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Aaron looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Adam is at position [206, 112], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Adam looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Alan is at position [87, 34], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Alan looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Alice is at position [79, 142], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Alice looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Amy is at position [63, 87], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Amy looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Andrew is at position [4, 55], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Andrew looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Bella is at position [245, 173], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Bella looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Ben is at position [132, 235], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Ben looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Bob is at position [284, 23], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Bob looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Brad is at position [82, 197], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Brad looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Brenda is at position [79, 195], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Brenda looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Brooke is at position [27, 77], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Brooke looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Caleb is at position [71, 20], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Caleb looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Cameron is at position [109, 228], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Cameron looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Cara is at position [0, 266], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Cara looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Charlie is at position [204, 300], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Charlie looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Cindy is at position [64, 248], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Cindy looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Curtis is at position [54, 229], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Curtis looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Dale is at position [277, 25], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Dale looked around, and found 1 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Danny is at position [209, 261], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Danny looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Daphne is at position [37, 21], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Daphne looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Denise is at position [3, 92], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Denise looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Diana is at position [13, 123], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Diana looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Donna is at position [153, 203], at last tick, there are 0 messages.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:61 - Agent Donna looked around, and found 0 agents.
2026-01-09 15:14:01 | INFO     | PID:48456 | examples.standalone_test.plugins.agent.perceive.EasyPerceivePlugin:execute:41 - Agent Edward is at position [174, 29], at last tick, there are 0 messages.
